latitude,longitude,confidence
-12.4254,-54.8892,40.0
-12.434,-54.5497,54.0
-12.4271,-54.436,27.0
-12.4337,-52.3055,32.0
-12.4313,-51.9275,47.0
-12.428,-41.8332,0.0
-12.4189,-57.3127,22.0
-12.4188,-55.7573,54.0
-12.424050000000001,-55.721900000000005,25.0
-12.4237,-55.1286,10.0
-12.4249,-55.113,27.0
-12.42175,-55.10245,47.5
-12.4203,-55.0202,62.0
-12.4156,-54.8822,43.0
-12.4202,-51.7885,47.0
-12.4185,-51.7644,17.0
-12.4161,-50.7452,70.0
-12.41,-55.0269,18.0
-12.4068,-54.6041,31.0
-12.412,-54.2315,44.0
-12.4083,-52.0979,51.0
-12.412,-51.8076,26.0
-12.3967,-54.7963,23.0
-12.3959,-54.6385,0.0
-12.4024,-51.8883,20.0
-12.4026,-38.8374,100.0
-12.398800000000001,-38.348150000000004,47.5
-12.4007,-38.3435,48.0
-12.3915,-56.7793,32.0
-12.386,-55.1104,40.0
-12.3885,-54.658,34.0
-12.3909,-38.33945,79.5
-12.3805,-55.193,31.0
-12.3732,-57.4882,40.0
-12.3652,-57.1666,54.0
-12.37,-55.4291,50.0
-12.3679,-55.0487,66.0
-12.3661,-54.9031,32.0
-12.367,-54.5587,30.0
-12.3684,-52.247,67.0
-12.3569,-61.2566,65.0
-12.3576,-54.7155,54.0
-12.3557,-43.0381,29.0
-12.3614,-43.0325,46.0
-12.3556,-40.1902,80.0
-12.3543,-61.2557,84.0
-12.35,-61.1179,37.0
-12.354,-57.5307,38.0
-12.3539,-56.9419,36.0
-12.34775,-56.71855,37.5
-12.3491,-51.8605,32.5
-12.3416,-59.894,56.0
-12.3395,-58.1339,70.0
-12.3444,-57.3547,53.0
-12.3401,-57.2485,69.0
-12.3383,-57.2372,21.0
-12.3439,-57.05,63.0
-12.3398,-57.0309,64.0
-12.3406,-55.5578,46.0
-12.3403,-55.5477,64.0
-12.3347,-58.12975,51.5
-12.3342,-57.9249,40.0
-12.3324,-57.912,48.0
-12.3329,-55.6649,58.0
-12.3345,-55.5449,62.0
-12.3285,-55.3004,66.0
-12.3294,-55.0453,37.0
-12.3334,-55.007,56.0
-12.3347,-51.76,35.0
-12.3341,-51.7535,44.0
-12.3305,-46.0748,19.0
-12.3321,-41.0911,0.0
-12.3199,-57.2067,49.0
-12.3185,-46.3796,78.0
-12.3055,-54.8782,69.0
-12.3099,-54.8748,71.0
-12.3075,-45.1822,67.0
-12.3018,-59.7717,52.0
-12.29966,-59.760040000000004,37.6
-12.3046,-55.4118,47.0
-12.297149999999998,-54.967150000000004,63.5
-12.300533333333334,-54.96193333333333,57.0
-12.2977,-54.8732,27.0
-12.3019,-54.1495,30.0
-12.30155,-52.499925,47.75
-12.301066666666665,-52.49026666666666,65.33333333333333
-12.3012,-52.4798,67.0
-12.300650000000001,-52.471450000000004,52.0
-12.3001,-52.4646,69.0
-12.288499999999999,-59.77643333333333,41.666666666666664
-12.29175,-59.7699,42.75
-12.2907,-59.7605,62.0
-12.2884,-57.3842,35.0
-12.2887,-56.8736,40.0
-12.289,-56.6695,54.0
-12.2893,-55.2018,47.0
-12.2949,-55.0798,32.0
-12.2914,-52.6485,37.0
-12.293949999999999,-52.4988,43.5
-12.2928,-52.4881,49.0
-12.295,-52.4788,39.0
-12.2893,-51.8528,23.0
-12.2806,-55.1824,59.0
-12.2819,-55.173,56.0
-12.2676,-55.5428,39.0
-12.266649999999998,-54.9803,40.0
-12.2718,-45.59,22.0
-12.2659,-44.5965,61.0
-12.2602,-55.9804,58.0
-12.2605,-55.0665,30.0
-12.2562,-54.771,69.0
-12.2571,-54.3399,29.0
-12.2568,-51.632,26.0
-12.2603,-44.6105,70.0
-12.25955,-44.5999,77.0
-12.258266666666666,-44.59023333333334,68.16666666666667
-12.2481,-64.8035,67.0
-12.2468,-64.7942,62.0
-12.2506,-55.4745,43.0
-12.2495,-55.0221,40.0
-12.2513,-54.7807,62.0
-12.2476,-54.7701,21.0
-12.2538,-54.3334,33.0
-12.248,-52.47,100.0
-12.24792,-52.46058000000001,86.2
-12.24935,-52.45035,73.5
-12.2544,-52.4427,6.0
-12.2536,-51.8928,32.0
-12.2524,-51.8248,30.0
-12.2519,-44.578,41.0
-12.2543,-40.1388,57.0
-12.2367,-57.09955,60.5
-12.2407,-55.4807,33.0
-12.2413,-55.142,47.0
-12.2384,-55.0255,51.0
-12.244,-54.7694,69.0
-12.24015,-52.677099999999996,83.5
-12.23925,-52.668275,82.0
-12.2398,-52.6589,54.5
-12.2384,-52.4709,21.0
-12.238750000000001,-52.46086666666667,56.166666666666664
-12.2372,-52.4465,33.0
-12.2417,-51.6401,42.0
-12.2443,-45.8591,61.0
-12.2272,-57.0907,32.0
-12.2255,-55.5605,23.0
-12.2319,-55.27,42.0
-12.2277,-54.8155,25.0
-12.2309,-54.6462,30.0
-12.232025,-52.6814,57.5
-12.2314,-52.6707625,75.0
-12.231066666666669,-52.664566666666666,65.0
-12.230525,-52.46025,82.0
-12.2299,-52.448566666666665,67.0
-12.23285,-52.44125,53.0
-12.227,-51.8589,0.0
-12.2263,-38.974,45.0
-12.2159,-63.3552,40.0
-12.2155,-57.3088,42.0
-12.2172,-57.3027,45.0
-12.2249,-55.2208,51.0
-12.2177,-54.5544,33.0
-12.2242,-52.4579,48.0
-12.2223,-51.8498,34.0
-12.2085,-55.4857,53.0
-12.2071,-55.481,47.0
-12.2135,-55.2442,29.0
-12.211125,-54.93005,52.75
-12.207099999999999,-54.919333333333334,74.0
-12.2104,-54.9146,56.0
-12.2116,-54.7907,29.0
-12.2107,-54.6546,40.0
-12.2051,-44.191,53.0
-12.199,-57.5595,14.0
-12.2042,-55.924,25.0
-12.19975,-54.93096666666667,67.16666666666667
-12.200028571428572,-54.92084285714286,70.0
-12.19755,-54.90715,62.0
-12.1979,-54.9024,37.0
-12.2001,-54.7891,43.0
-12.192,-55.5214,23.0
-12.1914,-54.9628,43.0
-12.1879,-54.9257,51.0
-12.1937,-54.920125,67.25
-12.19065,-54.9094,70.5
-12.1929,-54.9002,18.0
-12.1936,-54.3259,34.0
-12.1929,-51.942,21.0
-12.18895,-51.9182,57.5
-12.1894,-41.0505,42.0
-12.1885,-38.2474,64.0
-12.1928,-38.1561,36.0
-12.1905,-38.1515,72.0
-12.19015,-38.14255,51.5
-12.1808,-57.5257,45.0
-12.1791,-57.5125,62.0
-12.1816,-54.9187,65.0
-12.17825,-54.34995,14.5
-12.1846,-54.2447,35.0
-12.1751,-45.336,34.0
-12.1702,-57.5272,47.0
-12.1689,-57.3501,67.0
-12.1651,-57.3427,33.0
-12.1685,-54.7514,44.0
-12.1654,-54.7429,41.0
-12.1709,-54.3394,44.0
-12.1735,-44.3499,48.0
-12.1558,-62.9499,35.0
-12.15795,-57.33875,47.5
-12.1648,-56.6056,16.0
-12.1603,-56.4061,20.0
-12.16155,-54.7765,52.0
-12.1588,-54.76865,63.0
-12.164,-54.7618,44.0
-12.164,-54.7522,36.0
-12.161,-51.8196,61.0
-12.1635,-51.8145,24.0
-12.1553,-51.7695,41.0
-12.1477,-58.0583,46.0
-12.1459,-55.942,24.0
-12.1515,-55.113,69.0
-12.1545,-54.7833,54.0
-12.1522,-54.571,40.0
-12.1469,-54.5612,53.0
-12.1504,-54.1849,29.0
-12.1514,-51.801,31.0
-12.1416,-64.0003,59.0
-12.1354,-56.5219,42.0
-12.1387,-55.1695,47.0
-12.1365,-55.1155,36.0
-12.1444,-54.6887,55.0
-12.1397,-54.6784,40.0
-12.139666666666665,-54.670966666666665,38.333333333333336
-12.1357,-52.2435,73.0
-12.1439,-44.9719,53.0
-12.1364,-43.2264,66.0
-12.1417,-38.4282,34.0
-12.127,-58.0025,53.0
-12.1255,-57.0727,68.0
-12.1327,-55.0583,40.0
-12.1299,-55.0528,47.0
-12.133899999999999,-54.6804,56.666666666666664
-12.126149999999999,-54.141149999999996,26.5
-12.1262,-52.6685,28.0
-12.1279,-46.1505,26.0
-12.1286,-38.164,58.0
-12.1175,-57.8238,65.0
-12.1197,-57.3774,93.33333333333333
-12.12255,-57.3613,83.5
-12.120000000000001,-57.35245,61.5
-12.1238,-57.0617,38.0
-12.1248,-55.0789,27.0
-12.1237,-52.6562,30.0
-12.1172,-51.9385,54.0
-12.121,-38.1684,36.0
-12.108,-63.0455,40.0
-12.1063,-63.012,45.0
-12.107,-58.0934,27.0
-12.1092,-57.362,79.0
-12.1062,-57.2961,47.0
-12.11,-54.1728,27.0
-12.107050000000001,-52.0099,45.5
-12.1102,-52.0039,42.0
-12.1058,-47.0232,75.0
-12.1078,-44.7334,59.0
-12.1072,-38.3491,74.0
-12.1015,-57.9625,54.0
-12.1011,-57.2983,37.0
-12.100333333333333,-55.7098,85.66666666666667
-12.0973,-55.701,86.5
-12.098600000000001,-55.03165,48.5
-12.0978,-54.1837,44.0
-12.09995,-52.0192,61.0
-12.098275,-52.009675,50.75
-12.097633333333334,-52.00046666666666,33.333333333333336
-12.095,-51.9944,55.0
-12.0993,-47.0207,11.0
-12.1044,-47.0139,51.0
-12.0975,-44.9733,62.0
-12.0929,-63.0414,68.0
-12.0937,-60.9995,52.0
-12.0874,-57.2224,51.0
-12.0948,-55.708,96.0
-12.0945,-55.1515,61.0
-12.0942,-52.8171,43.0
-12.0915,-52.017799999999994,48.5
-12.0949,-52.004,60.0
-12.0892,-43.5139,71.0
-12.0944,-43.2526,71.0
-12.0788,-57.4522,27.0
-12.082,-54.9076,31.0
-12.0789,-54.7769,31.0
-12.079,-54.7602,64.0
-12.0768,-54.75045,57.5
-12.0769,-54.5765,46.0
-12.0806,-48.1609,88.0
-12.06615,-54.75965,57.0
-12.0656,-54.7473,31.0
-12.0729,-54.5768,35.0
-12.0668,-51.9163,41.0
-12.0654,-51.1413,74.0
-12.0746,-46.8548,26.0
-12.0708,-38.4515,78.0
-12.0694,-38.4423,83.0
-12.0647,-54.7583,53.0
-12.0553,-54.4112,42.0
-12.0556,-54.1038,36.0
-12.0559,-54.0718,38.0
-12.0615,-51.9106,62.0
-12.0606,-51.1311,68.0
-12.06435,-40.66095,55.5
-12.0632,-40.6533,61.0
-12.057,-38.0744,55.0
-12.0507,-57.784,42.0
-12.0469,-57.4396,67.0
-12.0523,-54.4006,59.0
-12.0459,-54.2896,50.0
-12.0545,-54.0799,24.0
-12.05,-52.8504,67.0
-12.0523,-51.9179,63.0
-12.0458,-49.6879,58.0
-12.0519,-45.0779,36.0
-12.0475,-40.5661,20.0
-12.0479,-38.0757,74.0
-12.0389,-57.3132,43.0
-12.0372,-57.3004,56.0
-12.0367,-56.9074,25.0
-12.0425,-54.9482,43.0
-12.0444,-54.9333,61.0
-12.0344,-57.1139,37.0
-12.0298,-56.613,44.0
-12.0328,-54.3478,16.0
-12.0292,-54.2925,35.0
-12.0327,-48.25,60.0
-12.0156,-62.1663,33.0
-12.0206,-58.1774,36.0
-12.0237,-54.646,49.0
-12.0164,-41.2515,49.0
-12.0059,-60.6834,20.0
-12.0096,-55.8545,27.0
-12.0074,-41.2528,18.0
-12.0023,-57.2057,46.0
-12.001,-57.1965,23.0
-11.9999,-55.068,35.0
-12.0035,-55.0578,54.0
-11.9998,-54.6817,34.0
-11.9959,-54.6656,48.0
-11.9971,-54.3289,24.0
-11.9991,-49.3947,65.0
-11.9952,-44.8817,77.0
-11.9915,-54.6058,49.0
-11.9899,-49.0834,51.0
-11.9884,-44.8968,51.0
-11.9812,-54.7568,46.0
-11.9819,-54.6304,32.0
-11.9769,-52.0024,62.0
-11.9689,-63.4792,51.0
-11.9743,-56.1354,18.0
-11.9574,-62.8215,29.0
-11.9556,-57.6554,50.0
-11.9644,-56.7519,51.0
-11.9591,-54.5358,38.0
-11.96005,-52.08925,50.5
-11.9613,-48.0658,63.0
-11.9511,-63.3821,45.0
-11.9547,-60.5093,71.0
-11.9464,-60.5001,100.0
-11.9526,-60.4923,95.0
-11.947,-60.4833,75.0
-11.9534,-58.6527,42.0
-11.951766666666666,-58.641533333333335,57.0
-11.9522,-58.2335,38.0
-11.9533,-57.641,55.0
-11.9539,-56.0928,30.0
-11.9521,-48.0671,48.0
-11.9428,-62.7756,20.0
-11.942450000000001,-60.492149999999995,80.5
-11.9442,-60.4831,93.0
-11.9382,-57.6635,21.0
-11.9434,-54.496,41.0
-11.9367,-52.7932,25.0
-11.9411,-52.5378,55.0
-11.9321,-56.6862,25.0
-11.9289,-55.0363,38.0
-11.9298,-54.6739,21.0
-11.929,-54.408,73.0
-11.9274,-54.3975,71.0
-11.93145,-51.770799999999994,37.0
-11.9322,-49.3715,52.0
-11.9237,-63.2268,40.0
-11.9214,-54.451,23.0
-11.9237,-46.8408,33.0
-11.9106,-57.4705,45.0
-11.9109,-54.668,47.0
-11.9107,-54.6635,31.0
-11.9075,-54.0842,22.0
-11.906,-51.9784,35.0
-11.906,-51.9257,32.0
-11.9072,-51.9099,42.0
-11.9083,-49.5018,67.5
-11.9073,-45.2537,47.0
-11.9086,-38.0903,41.0
-11.8984,-54.741,32.0
-11.9011,-52.649,28.0
-11.9038,-52.6277,20.0
-11.9042,-51.9178,50.0
-11.8954,-45.2754,38.0
-11.888,-54.7246,36.0
-11.8943,-52.6607,64.0
-11.88985,-52.301249999999996,49.0
-11.8892,-48.468,66.0
-11.892,-45.2885,36.0
-11.8869,-44.6924,80.0
-11.8823,-63.2979,49.0
-11.8815,-63.2894,45.0
-11.8767,-58.0119,52.0
-11.8803,-57.052,35.0
-11.8775,-55.2339,29.0
-11.8801,-55.0457,38.0
-11.8758,-54.8389,26.0
-11.885,-52.3116,41.0
-11.8702,-63.291,34.0
-11.8725,-56.9321,36.0
-11.8668,-56.2125,18.0
-11.8749,-55.1459,47.0
-11.8677,-54.8864,39.0
-11.8729,-54.8483,33.0
-11.8714,-54.7602,33.0
-11.8692,-54.0623,45.0
-11.8693,-48.3288,36.0
-11.8559,-56.9889,36.0
-11.8642,-55.5133,48.0
-11.8591,-55.2697,10.0
-11.8649,-54.086,32.0
-11.8636,-54.0768,32.0
-11.845,-60.6928,66.0
-11.853,-56.8148,41.0
-11.8526,-56.5262,57.0
-11.84685,-56.47035,67.5
-11.8495,-56.4574,41.0
-11.8517,-55.1319,50.0
-11.8481,-54.9198,66.0
-11.8507,-54.7336,41.0
-11.8498,-54.6194,43.0
-11.8523,-45.5598,87.0
-11.8508,-45.5502,100.0
-11.8436,-60.6824,83.0
-11.8368,-57.1859,40.0
-11.838,-56.4517,30.0
-11.8351,-56.4414,39.0
-11.8423,-56.4297,37.0
-11.8393,-56.4098,55.0
-11.8435,-54.0175,48.0
-11.8354,-52.7482,47.0
-11.8296,-57.8406,58.5
-11.8292,-56.8425,68.0
-11.829,-56.6101,45.0
-11.8305,-56.3046,65.0
-11.8265,-56.2822,50.0
-11.8267,-56.2054,47.0
-11.825849999999999,-54.947599999999994,39.5
-11.8285,-54.4938,72.0
-11.833,-54.0886,57.0
-11.8325,-54.0252,36.0
-11.8295,-49.5087,61.0
-11.8274,-47.7711,36.0
-11.8292,-47.7613,95.0
-11.8204,-58.0643,47.0
-11.8194,-55.2466,53.0
-11.8178,-54.8785,40.0
-11.8219,-54.5152,44.0
-11.8192,-54.0268,47.0
-11.8097,-57.36285,42.0
-11.8097,-56.6282,24.0
-11.8067,-56.4932,40.0
-11.8149,-54.5123,36.0
-11.8117,-54.4619,40.0
-11.8076,-54.4523,30.0
-11.8056,-54.4448,22.0
-11.8098,-54.0459,28.0
-11.8081,-51.8709,40.0
-11.8125,-51.8518,29.0
-11.8118,-45.5724,68.0
-11.8,-57.5282,60.0
-11.7952,-55.9791,27.0
-11.7951,-55.9613,70.0
-11.7997,-55.924,31.0
-11.8036,-54.8804,47.0
-11.801700000000002,-54.7679,35.0
-11.8019,-54.7623,36.0
-11.8,-54.7306,34.0
-11.8035,-54.4635,43.0
-11.8042,-54.0277,23.0
-11.8017,-51.8766,70.0
-11.8037,-41.7721,69.0
-11.8,-41.3263,27.0
-11.7935,-64.987,69.0
-11.7933,-58.0964,32.0
-11.7916,-58.0895,66.0
-11.7857,-56.7826,29.0
-11.7941,-56.5213,49.0
-11.7906,-56.4705,35.0
-11.7938,-55.9522,36.0
-11.7854,-54.3882,32.0
-11.785,-54.2477,76.0
-11.7935,-52.4659,56.0
-11.78265,-58.331149999999994,43.5
-11.7832,-57.36,39.0
-11.7817,-57.1729,28.0
-11.7774,-56.3231,59.0
-11.7833,-56.2134,58.0
-11.7804,-55.8961,24.0
-11.7774,-55.3822,63.0
-11.7825,-54.3841,60.0
-11.7787,-54.2454,65.0
-11.783833333333334,-54.239399999999996,55.666666666666664
-11.780149999999999,-52.468,82.0
-11.78125,-52.457449999999994,73.0
-11.7788,-52.447649999999996,70.5
-11.7806,-52.1201,50.0
-11.777,-47.0813,38.0
-11.7753,-47.0675,36.0
-11.7838,-43.8955,64.0
-11.7751,-43.8844,57.0
-11.7738,-59.3291,53.0
-11.770199999999999,-59.32235,58.5
-11.7699,-58.8951,41.0
-11.76654,-58.8812,69.8
-11.7745,-57.3657,39.0
-11.7721,-56.3388,44.0
-11.774,-55.8086,0.0
-11.7743,-52.4596,74.0
-11.76685,-47.0795,61.0
-11.7718,-47.07125,90.5
-11.7636,-59.1716,61.0
-11.764399999999998,-58.8772,55.5
-11.7579,-54.9377,35.0
-11.7603,-52.3859,48.0
-11.7599,-51.9786,36.0
-11.7635,-48.7473,62.0
-11.7611,-48.745,58.0
-11.7596,-48.7347,77.0
-11.7618,-47.075,89.0
-11.7645,-47.069,100.0
-11.76365,-47.061350000000004,36.0
-11.7586,-44.7062,53.0
-11.757950000000001,-39.043,48.5
-11.7455,-59.3042,22.0
-11.7466,-56.7698,75.0
-11.7509,-54.3537,41.0
-11.7498,-44.6325,59.0
-11.7547,-42.6649,65.0
-11.7486,-41.5762,73.0
-11.7451,-39.0426,54.0
-11.7402,-59.306,64.0
-11.7449,-57.8913,46.0
-11.7417,-56.8001,60.0
-11.7416,-54.8847,31.0
-11.7398,-54.8224,14.0
-11.7356,-54.6857,62.0
-11.7429,-54.4756,25.0
-11.7356,-52.8298,49.0
-11.7428,-52.8184,51.0
-11.73885,-52.813649999999996,40.0
-11.74015,-52.4717,37.5
-11.7423,-48.989,68.0
-11.7269,-61.7747,40.0
-11.7333,-59.3086,32.0
-11.734,-57.3346,22.0
-11.7344,-56.7979,20.0
-11.7253,-52.468,47.0
-11.7232,-58.2945,31.0
-11.7172,-58.1156,20.0
-11.7135,-57.3166,50.0
-11.7141,-56.858,40.0
-11.7118,-56.7711,37.0
-11.7127,-56.6619,31.0
-11.709,-56.6525,26.0
-11.7098,-56.5458,32.0
-11.71085,-56.531800000000004,41.0
-11.7144,-54.7188,40.0
-11.7083,-44.5592,33.0
-11.7015,-63.1117,51.0
-11.6974,-63.10025,29.0
-11.698,-56.6999,47.0
-11.7038,-40.299,44.0
-11.6868,-65.3073,43.0
-11.6865,-61.1845,48.0
-11.687,-58.5611,69.0
-11.6921,-58.5542,29.0
-11.692,-57.4486,53.0
-11.6892,-55.2316,15.0
-11.6934,-54.322,22.0
-11.6753,-58.2857,58.0
-11.6812,-55.6233,43.0
-11.6838,-54.3292,28.0
-11.6756,-54.26,68.0
-11.683,-52.0877,41.0
-11.6795,-49.7574,73.0
-11.6691,-56.8636,72.0
-11.6658,-55.2324,62.0
-11.6671,-55.2232,46.0
-11.6721,-54.4794,41.0
-11.6733,-54.1906,67.0
-11.666,-54.0503,44.0
-11.6696,-40.465,37.0
-11.6588,-59.036,64.0
-11.6616,-58.4404,44.0
-11.6567,-56.8569,34.0
-11.6593,-54.8103,72.0
-11.658100000000001,-54.07945,51.0
-11.65645,-54.05045,61.5
-11.664,-52.8013,56.0
-11.6539,-58.1251,25.0
-11.6474,-57.9171,45.0
-11.6472,-57.4945,24.0
-11.6544,-56.4661,61.0
-11.65,-55.72985,33.0
-11.6527,-55.6459,40.0
-11.647,-54.1464,46.0
-11.6529,-54.0576,69.0
-11.6493,-54.0484,44.5
-11.6532,-54.0435,55.0
-11.6485,-45.6044,36.0
-11.6488,-41.2232,76.0
-11.6437,-57.9165,73.0
-11.63715,-57.4684,46.5
-11.6395,-56.7094,45.0
-11.6384,-56.6864,56.0
-11.6441,-55.5829,46.0
-11.6365,-55.4854,41.0
-11.6392,-45.5963,32.0
-11.6409,-44.92,67.0
-11.6386,-44.8855,64.0
-11.6367,-44.881,43.0
-11.6329,-48.1166,76.0
-11.6255,-48.1019,43.0
-11.6257,-47.1389,36.0
-11.6195,-40.4925,64.0
-11.6118,-58.487,52.0
-11.6104,-57.6571,26.0
-11.6149,-57.1298,47.0
-11.6139,-55.0496,57.0
-11.61285,-52.46145,33.5
-11.6075,-52.4489,32.0
-11.6009,-57.9949,62.0
-11.5996,-57.4597,34.5
-11.5976,-51.3422,67.0
-11.6041,-48.2716,67.0
-11.5964,-40.5849,39.0
-11.6041,-38.9294,55.0
-11.588799999999999,-55.940650000000005,41.5
-11.5865,-55.1305,29.0
-11.5812,-56.2105,63.0
-11.5829,-54.3235,75.0
-11.5816,-54.3143,30.0
-11.5708,-58.2729,34.0
-11.5716,-57.039,35.0
-11.5676,-56.3372,64.0
-11.5663,-56.3278,64.0
-11.5658,-56.2575,22.0
-11.5698,-56.2484,27.0
-11.568,-56.2392,17.0
-11.5697,-45.4565,67.0
-11.5672,-40.2527,63.0
-11.5691,-38.5444,43.0
-11.5594,-57.7722,27.0
-11.5592,-56.2408,32.0
-11.5571,-55.7526,43.0
-11.5577,-55.3632,38.0
-11.5618,-54.5619,36.0
-11.5572,-52.575,44.0
-11.5572,-52.5671,38.0
-11.5622,-48.08025,33.0
-11.5649,-47.7078,42.0
-11.5633,-47.6971,57.0
-11.5573,-38.01775,74.0
-11.561399999999999,-38.011300000000006,84.0
-11.551,-58.5863,77.0
-11.5477,-54.7793,35.0
-11.543,-58.5979,75.0
-11.5416,-58.5877,88.0
-11.5426,-57.2324,27.0
-11.54055,-55.02005,49.0
-11.5419,-55.0112,27.0
-11.5351,-44.6801,69.0
-11.5376,-43.9869,22.0
-11.5392,-37.9543,54.0
-11.5333,-57.9914,67.0
-11.5329,-57.2761,50.0
-11.5316,-57.267,58.0
-11.5303,-57.258,69.0
-11.5285,-55.4361,33.0
-11.53,-47.8231,59.0
-11.5334,-44.693,22.0
-11.5346,-40.4148,63.0
-11.5297,-39.853,21.0
-11.5187,-57.4607,28.0
-11.519400000000001,-56.4302,37.5
-11.5155,-55.0672,20.0
-11.515,-54.2153,25.0
-11.5201,-54.0409,48.0
-11.5231,-54.0344,40.0
-11.519449999999999,-52.56925,51.5
-11.5159,-51.1339,86.0
-11.5173,-51.1248,67.0
-11.52,-48.725,71.0
-11.5167,-48.7161,71.0
-11.5216,-48.7132,65.0
-11.5228,-48.0036,62.0
-11.521,-38.7502,73.0
-11.5092,-58.5554,61.0
-11.5142,-58.2001,44.0
-11.5123,-58.1857,40.0
-11.5056,-56.0989,35.0
-11.5123,-55.3882,53.0
-11.5148,-55.0897,30.0
-11.5055,-55.0724,50.0
-11.5078,-54.1971,36.0
-11.507,-54.1508,27.0
-11.5091,-48.7265,74.0
-11.5066,-44.2502,28.0
-11.507,-44.2313,46.0
-11.5051,-38.737,59.0
-11.5115,-38.3394,36.0
-11.4961,-56.6268,16.0
-11.5042,-56.4318,47.0
-11.5006,-56.4248,33.0
-11.50005,-55.9985,47.5
-11.4974,-54.7678,52.0
-11.4989,-52.2419,36.0
-11.4999,-52.22895,58.5
-11.4988,-52.2167,50.0
-11.5036,-38.747,56.0
-11.4869,-58.5075,39.0
-11.4919,-57.8026,50.0
-11.4944,-57.4489,31.0
-11.489,-56.4984,27.0
-11.4868,-55.4635,24.0
-11.4888,-55.0443,55.0
-11.4866,-54.7508,31.0
-11.4853,-54.4982,51.0
-11.4863,-54.0643,51.0
-11.4932,-51.9271,55.0
-11.4907,-47.9713,36.0
-11.4883,-42.2832,75.0
-11.4838,-58.4971,44.0
-11.4759,-57.6297,27.0
-11.4806,-55.2449,29.0
-11.4847,-55.0431,49.0
-11.48165,-54.49135,40.5
-11.4807,-49.4924,53.0
-11.4742,-58.6185,30.0
-11.4653,-54.0815,39.0
-11.4702,-45.9152,36.0
-11.4663,-43.8338,36.0
-11.4749,-43.8206,11.0
-11.4712,-42.2987,73.0
-11.4609,-56.2931,40.0
-11.461,-55.4124,47.0
-11.4622,-55.03,32.0
-11.4595,-54.6612,39.0
-11.4638,-54.4382,48.0
-11.4564,-52.7593,32.0
-11.4583,-45.778,39.0
-11.45935,-43.8294,61.5
-11.4632,-42.3098,79.0
-11.4618,-42.3007,33.0
-11.4554,-39.7505,54.0
-11.4502,-48.8177,74.0
-11.4489,-48.8081,77.0
-11.4464,-42.2379,76.0
-11.4478,-42.2272,64.0
-11.4513,-40.4144,62.0
-11.4418,-52.1681,48.0
-11.4416,-48.8157,77.0
-11.4274,-57.9034,49.0
-11.4292,-54.9518,44.0
-11.42615,-54.83515,50.0
-11.4251,-54.8333,23.0
-11.4324,-54.3476,59.5
-11.428,-54.1106,48.0
-11.4268,-54.099,62.0
-11.4258,-54.0745,59.0
-11.4187,-58.0888,55.0
-11.4181,-58.0709,55.0
-11.421,-58.04095,57.5
-11.42305,-54.099999999999994,29.0
-11.4193,-53.9934,29.0
-11.4182,-52.8298,46.0
-11.4246,-52.4188,48.0
-11.4154,-44.511,83.0
-11.4059,-55.7614,60.0
-11.4128,-55.049,64.0
-11.4132,-53.9923,29.0
-11.4113,-44.5492,61.0
-11.4075,-44.5415,76.0
-11.4118,-44.5034,81.0
-11.4003,-55.7354,57.0
-11.3995,-55.7289,69.0
-11.3968,-55.712,54.0
-11.4008,-54.4331,39.0
-11.3985,-53.9392,49.0
-11.3969,-52.1184,49.0
-11.3945,-55.732749999999996,57.5
-11.3949,-55.72,54.0
-11.3871,-55.0494,47.0
-11.389949999999999,-54.430350000000004,56.5
-11.395,-53.9303,63.0
-11.3893,-52.1062,38.0
-11.3913,-52.0996,64.0
-11.3938,-52.0923,40.0
-11.3759,-54.9964,50.0
-11.3784,-54.9796,57.0
-11.3779,-54.1605,67.0
-11.3753,-54.1526,49.0
-11.3824,-52.1202,52.0
-11.3656,-58.1105,38.0
-11.3652,-54.5491,34.0
-11.3709,-54.1567,69.0
-11.368,-54.15195,44.0
-11.3722,-53.9876,59.0
-11.3653,-53.9809,32.0
-11.3658,-52.3396,51.0
-11.3556,-58.5497,36.0
-11.359,-54.7501,57.0
-11.362,-54.7258,60.0
-11.3576,-54.5451,32.0
-11.3588,-52.3106,46.0
-11.3638,-49.1814,44.0
-11.3624,-49.1715,30.0
-11.3628,-47.8354,59.0
-11.3644,-45.1066,27.0
-11.3538,-62.0501,51.0
-11.346,-59.9208,32.0
-11.3508,-57.0136,23.0
-11.3488,-56.7272,25.0
-11.3526,-54.8008,40.0
-11.3482,-54.5623,42.0
-11.3548,-45.9023,32.0
-11.3472,-45.0074,32.0
-11.3466,-38.5621,20.0
-11.3359,-58.5449,47.0
-11.33705,-57.3839,73.0
-11.3402,-57.3726,69.0
-11.3354,-55.3252,19.0
-11.3428,-55.2365,32.0
-11.3362,-55.2112,23.0
-11.3443,-54.567,43.0
-11.3409,-45.0051,65.0
-11.3385,-37.862,53.0
-11.3328,-55.2039,26.0
-11.3324,-54.8664,36.0
-11.3276,-45.4357,76.0
-11.3192,-57.4196,16.0
-11.3191,-55.6941,32.0
-11.3245,-54.8366,33.0
-11.324,-52.2253,43.0
-11.3192,-51.6978,30.0
-11.3167,-51.6765,39.0
-11.325,-48.0311,61.0
-11.3093,-55.8078,31.0
-11.3083,-54.087,68.0
-11.3135,-51.6696,52.0
-11.3066,-49.4006,64.0
-11.2989,-55.2484,68.0
-11.3011,-55.2098,37.5
