Data,latitude,longitude,confidence
2024-01-20,-15.7894,-47.9258,84.0
2022-04-16,-1.4112,-48.4395,27.0
2021-09-23,-3.1033,-60.0164,37.0
2022-02-19,-19.98,-43.9586,44.0
2021-12-11,-3.8158,-38.5378,80.0
2023-04-20,-25.4486,-49.2306,79.0
2023-03-12,-20.2708,-40.3058,0.0
2021-02-13,-30.0536,-51.1747,82.0
2023-02-02,-10.9525,-37.0544,0.0
2023-11-03,-7.1653,-34.8156,49.0
2019-07-15,-8.0593,-34.9592,39.0
2022-07-03,-22.9883,-43.1906,0.0
2023-03-30,-20.2708,-40.3058,0.0
2023-01-31,-9.5511,-35.7703,64.0
2021-09-27,-1.4112,-48.4395,27.0
2022-12-28,-8.7936,-63.8458,72.0
2022-12-18,-15.7894,-47.9258,84.0
2022-03-03,-22.3581,-49.0289,32.0
2021-03-16,-9.5511,-35.7703,64.0
2020-05-19,-2.5267,-44.2136,68.0
2023-06-06,-3.8158,-38.5378,80.0
2023-06-18,-20.2708,-40.3058,0.0
2021-08-18,-20.4472,-54.7226,50.0
2023-03-22,-22.3581,-49.0289,32.0
2020-08-07,-10.9524,-37.0543,0.0
2022-08-13,-15.5593,-56.063,77.0
2023-01-22,-10.9525,-37.0544,0.0
2020-03-03,-22.3581,-49.0289,32.0
2024-02-18,-22.3581,-49.0289,32.0
2019-06-12,-27.6025,-48.6201,63.0
2023-10-21,-25.4486,-49.2306,79.0
2024-06-12,-15.7894,-47.9258,84.0
2019-03-12,-10.9524,-37.0543,0.0
2024-08-11,-1.4112,-48.4395,27.0
2021-03-11,-16.6428,-49.2202,78.0
2020-05-26,-20.2708,-40.3058,0.0
2021-05-14,-7.1653,-34.8156,49.0
2024-08-24,2.8169,-60.6908,0.0
2021-05-16,-15.5593,-56.063,77.0
2019-10-04,-22.3581,-49.0289,32.0
2024-08-30,-5.0347,-42.8014,62.0
2022-09-23,-22.9883,-43.1906,0.0
2023-04-11,-30.0536,-51.1747,82.0
2019-07-31,-8.7937,-63.8459,72.0
2019-11-19,-15.7893,-47.9258,84.0
2020-06-15,-22.3581,-49.0289,32.0
2022-08-02,-1.4112,-48.4395,27.0
2023-12-15,-27.6025,-48.62,63.0
2023-01-06,-16.6428,-49.2203,78.0
2023-02-16,-10.9525,-37.0544,0.0
2019-04-12,-8.0593,-34.9592,39.0
2023-09-16,-5.0347,-42.8014,62.0
2021-05-30,-8.0592,-34.9592,39.0
2019-09-09,-25.4487,-49.2306,79.0
2019-06-21,2.8169,-60.6908,0.0
2022-12-14,-9.6797,-68.1653,71.0
2021-05-09,-15.7894,-47.9258,84.0
2024-02-15,-19.98,-43.9586,44.0
2023-02-28,-7.1653,-34.8156,49.0
2019-10-13,-10.1907,-48.3018,69.0
2019-06-18,-20.4472,-54.7226,50.0
2019-11-14,2.8169,-60.6908,0.0
2020-03-04,-16.6428,-49.2202,78.0
2020-09-13,-3.1036,-60.0156,37.0
2022-03-30,-3.8158,-38.5378,80.0
2022-08-27,-9.5511,-35.7703,64.0
2022-02-20,-16.6428,-49.2202,78.0
2020-03-12,-16.6428,-49.2202,78.0
2021-11-15,-27.6025,-48.6201,63.0
2019-10-04,-5.8372,-35.2081,26.0
2021-10-15,-15.5593,-56.063,77.0
2023-12-05,2.8169,-60.6908,0.0
2024-06-01,2.8169,-60.6908,0.0
2021-11-29,-15.5593,-56.063,77.0
2019-10-15,-19.98,-43.9587,44.0
2023-09-11,-22.9883,-43.1906,0.0
2020-12-18,-15.5593,-56.063,77.0
2020-10-29,-16.6428,-49.2202,78.0
2019-10-21,-27.6025,-48.6201,63.0
2021-11-23,-1.4112,-48.4395,27.0
2022-05-07,-15.7894,-47.9258,84.0
2020-11-21,-20.4472,-54.7226,50.0
2019-05-21,-27.6025,-48.6201,63.0
2021-06-11,-22.3581,-49.0289,32.0
2021-03-09,-20.2708,-40.3058,0.0
2020-08-22,-8.0593,-34.9592,39.0
2019-01-19,-10.1907,-48.3018,69.0
2019-05-01,-3.1036,-60.0156,37.0
2023-02-28,-15.5593,-56.063,77.0
2021-05-13,-20.2708,-40.3058,0.0
2022-05-16,-22.9883,-43.1906,0.0
2022-06-05,-15.5593,-56.063,77.0
2020-09-07,0.035,-51.0888,86.0
2024-02-27,-22.9883,-43.1906,0.0
2019-11-14,-10.1907,-48.3018,69.0
2019-02-23,-7.1654,-34.8156,49.0
2019-06-19,-19.98,-43.9587,44.0
2021-07-17,-22.3581,-49.0289,32.0
2020-11-14,-22.3581,-49.0289,32.0
2024-08-15,-3.1033,-60.0164,37.0
2023-02-02,-5.0347,-42.8014,62.0
2024-04-24,-25.4486,-49.2306,79.0
2020-05-08,-5.0347,-42.8014,62.0
2019-09-20,-8.0593,-34.9592,39.0
2024-03-27,-2.5267,-44.2136,68.0
2019-02-16,-20.4472,-54.7226,50.0
2022-05-13,-5.0347,-42.8014,62.0
2021-09-28,-10.9525,-37.0544,0.0
2019-12-21,-5.8372,-35.2081,26.0
2020-05-08,-27.6025,-48.6201,63.0
2019-03-05,-10.1907,-48.3018,69.0
2024-05-31,-8.7936,-63.8458,72.0
2022-01-06,-15.5593,-56.063,77.0
2022-07-06,-30.0536,-51.1747,82.0
2024-06-06,-15.6069,-56.0608,65.0
2021-02-15,-16.6428,-49.2202,78.0
2022-03-25,-16.6428,-49.2202,78.0
2019-11-10,-10.1907,-48.3018,69.0
2022-12-24,-22.3581,-49.0289,32.0
2023-08-23,-2.5267,-44.2136,68.0
2019-11-30,0.035,-51.0888,86.0
2023-06-04,-16.6428,-49.2203,78.0
2024-03-26,-3.8158,-38.5378,80.0
2023-03-12,-22.3581,-49.0289,32.0
2022-12-04,-2.5267,-44.2136,68.0
2021-12-11,-3.1033,-60.0164,37.0
2019-06-16,-2.5268,-44.2136,68.0
2021-02-26,-1.4112,-48.4395,27.0
2019-02-07,-5.8372,-35.2081,26.0
2020-07-03,-20.4472,-54.7226,50.0
2020-09-17,-22.3581,-49.0289,32.0
2020-12-15,-10.9524,-37.0543,0.0
2020-07-12,-2.5267,-44.2136,68.0
2022-04-03,-15.5593,-56.063,77.0
2022-01-11,-2.5267,-44.2136,68.0
2020-09-02,-27.6025,-48.6201,63.0
2020-06-23,-5.8372,-35.2081,26.0
2023-08-24,-10.1478,-48.3144,75.0
2024-07-10,2.8169,-60.6908,0.0
2023-09-06,-27.6025,-48.62,63.0
2022-11-29,-25.4486,-49.2306,79.0
2023-01-23,-20.2708,-40.3058,0.0
2024-08-11,-9.5511,-35.7703,64.0
2022-06-03,-30.0536,-51.1747,82.0
2019-02-20,-2.5268,-44.2136,68.0
2023-12-19,-2.5267,-44.2136,68.0
2021-02-01,-19.98,-43.9586,44.0
2021-05-16,-20.4472,-54.7226,50.0
2023-06-27,-7.1653,-34.8156,49.0
2020-09-05,-2.5267,-44.2136,68.0
2023-08-16,-10.9525,-37.0544,0.0
2022-10-23,-27.6025,-48.6201,63.0
2023-03-03,-2.5267,-44.2136,68.0
2019-06-28,-9.9578,-68.1652,71.0
2023-07-01,-30.0536,-51.1747,82.0
2023-06-18,-27.6025,-48.62,63.0
2020-11-24,-22.9883,-43.1906,0.0
2019-08-06,-10.9524,-37.0543,0.0
2019-09-09,-10.1907,-48.3018,69.0
2019-02-06,-2.5268,-44.2136,68.0
2019-05-05,-15.5593,-56.063,77.0
2019-12-22,-3.1036,-60.0156,37.0
2020-05-24,-8.0593,-34.9592,39.0
2020-08-27,-3.1036,-60.0156,37.0
2020-03-01,-9.5511,-35.7703,64.0
2021-05-21,-3.1033,-60.0164,37.0
2024-04-28,-2.5267,-44.2136,68.0
2022-10-28,-15.5593,-56.063,77.0
2023-07-06,-7.1653,-34.8156,49.0
2024-07-30,-7.1653,-34.8156,49.0
2020-03-13,-22.3581,-49.0289,32.0
2021-07-05,-1.4112,-48.4395,27.0
2021-06-08,-20.2708,-40.3058,0.0
2019-11-11,-9.5512,-35.7702,64.0
2021-04-23,-2.5267,-44.2136,68.0
2024-02-12,-22.9883,-43.1906,0.0
2019-09-19,-30.0535,-51.1748,82.0
2019-10-18,-27.6025,-48.6201,63.0
2020-02-12,-30.0536,-51.1747,82.0
2021-11-18,-30.0536,-51.1747,82.0
2020-11-25,-8.0593,-34.9592,39.0
2023-06-04,2.8169,-60.6908,0.0
2019-02-20,-5.0348,-42.8013,62.0
2019-07-20,-9.5512,-35.7702,64.0
2019-04-22,0.035,-51.0888,86.0
2023-05-11,-3.1033,-60.0164,37.0
2020-04-20,-5.0347,-42.8014,62.0
2024-08-13,-10.9525,-37.0544,0.0
2019-12-15,-7.1654,-34.8156,49.0
2019-03-13,-27.6025,-48.6201,63.0
2021-09-25,-2.5267,-44.2136,68.0
2021-01-31,-3.1033,-60.0164,37.0
2019-07-05,-3.8157,-38.5378,80.0
2024-04-02,0.035,-51.0889,86.0
2019-05-10,-19.98,-43.9587,44.0
2023-10-14,-22.9883,-43.1906,0.0
2020-03-16,-27.6025,-48.6201,63.0
2020-05-04,-27.6025,-48.6201,63.0
2020-06-13,-27.6025,-48.6201,63.0
2020-06-24,-27.6025,-48.6201,63.0
2024-01-26,-9.5511,-35.7703,64.0
2021-04-19,-27.6025,-48.6201,63.0
2022-09-25,-19.98,-43.9586,44.0
2024-02-17,2.8169,-60.6908,0.0
2019-08-13,-22.3581,-49.0289,32.0
2024-08-12,-15.6069,-56.0608,65.0
2019-09-27,-19.98,-43.9587,44.0
2019-10-03,-10.9524,-37.0543,0.0
2020-01-30,-9.5511,-35.7703,64.0
2021-04-15,-30.0536,-51.1747,82.0
2022-08-02,-8.7936,-63.8458,72.0
2019-05-18,-15.5593,-56.063,77.0
2023-06-10,-20.2708,-40.3058,0.0
2019-11-21,-22.3581,-49.0289,32.0
2020-01-21,-20.4472,-54.7226,50.0
2021-09-27,-15.7894,-47.9258,84.0
2019-11-27,-10.9524,-37.0543,0.0
2024-05-05,-22.9883,-43.1906,0.0
2024-03-01,-22.3581,-49.0289,32.0
2024-04-30,-30.0536,-51.1747,82.0
2021-08-18,-5.8372,-35.2081,26.0
2020-04-13,-5.0347,-42.8014,62.0
2023-03-30,-20.4472,-54.7226,50.0
2021-10-19,-19.98,-43.9586,44.0
2020-06-29,0.035,-51.0888,86.0
2024-07-04,-7.1653,-34.8156,49.0
2019-09-19,-8.0593,-34.9592,39.0
2019-02-01,-1.4112,-48.4395,27.0
2023-05-09,-20.4472,-54.7226,50.0
2023-04-28,-2.5267,-44.2136,68.0
2022-12-24,2.8169,-60.6908,0.0
2021-08-16,-10.9525,-37.0544,0.0
2023-01-08,-9.5511,-35.7703,64.0
2021-07-28,-10.1908,-48.3019,69.0
2020-10-04,-5.0347,-42.8014,62.0
2022-01-05,-10.1478,-48.3144,75.0
2020-05-01,-20.2708,-40.3058,0.0
2021-09-13,-8.0592,-34.9592,39.0
2020-03-04,-22.9883,-43.1906,0.0
2020-06-21,-1.4112,-48.4395,27.0
2022-10-18,-15.7894,-47.9258,84.0
2020-04-10,-10.9524,-37.0543,0.0
2020-09-22,-25.4487,-49.2306,79.0
2024-04-22,-9.5511,-35.7703,64.0
2019-08-11,-1.4112,-48.4395,27.0
2023-12-18,-7.1653,-34.8156,49.0
2019-11-22,-22.9883,-43.1906,0.0
2023-07-27,-7.1653,-34.8156,49.0
2024-01-03,-27.6025,-48.62,63.0
2022-05-19,-15.7894,-47.9258,84.0
2024-02-29,-8.7936,-63.8458,72.0
2019-01-11,-2.5268,-44.2136,68.0
2020-02-13,-27.6025,-48.6201,63.0
2020-08-26,-3.8157,-38.5378,80.0
2020-12-16,-16.6428,-49.2202,78.0
2024-03-13,-20.4472,-54.7226,50.0
2020-11-16,0.035,-51.0888,86.0
2019-04-05,-8.0593,-34.9592,39.0
2022-11-06,-27.6025,-48.6201,63.0
2020-04-12,0.035,-51.0888,86.0
2021-09-13,-15.5593,-56.063,77.0
2020-01-24,-3.1036,-60.0156,37.0
2019-12-18,-15.7893,-47.9258,84.0
2023-03-01,-2.5267,-44.2136,68.0
2022-06-13,-5.8372,-35.2081,26.0
2020-06-21,-22.9883,-43.1906,0.0
2022-02-24,-22.3581,-49.0289,32.0
2021-11-16,-27.6025,-48.6201,63.0
2024-06-02,-10.9525,-37.0544,0.0
2024-07-01,-27.6025,-48.62,63.0
2023-06-13,-20.4472,-54.7226,50.0
2023-08-06,-22.9883,-43.1906,0.0
2020-10-18,-16.6428,-49.2202,78.0
2023-03-28,-5.8372,-35.2081,26.0
2020-10-11,-30.0536,-51.1747,82.0
2022-06-13,-22.9883,-43.1906,0.0
2019-07-30,-8.0593,-34.9592,39.0
2020-05-20,-3.8157,-38.5378,80.0
2020-09-22,-20.4472,-54.7226,50.0
2020-05-29,-1.4112,-48.4395,27.0
2023-09-10,-16.6428,-49.2203,78.0
2020-12-04,0.035,-51.0888,86.0
2020-12-10,-30.0536,-51.1747,82.0
2023-10-16,-2.5267,-44.2136,68.0
2019-12-03,-22.3581,-49.0289,32.0
2024-05-06,-3.1033,-60.0164,37.0
2024-07-09,-9.5511,-35.7703,64.0
2021-10-03,-3.1033,-60.0164,37.0
2020-02-28,-15.7893,-47.9258,84.0
2019-11-06,-20.2711,-40.3061,0.0
2024-02-20,-2.5267,-44.2136,68.0
2023-06-06,-3.1033,-60.0164,37.0
2020-09-09,-30.0536,-51.1747,82.0
2023-01-12,-20.2708,-40.3058,0.0
2021-05-07,-9.5511,-35.7703,64.0
2021-11-19,-20.2708,-40.3058,0.0
2022-05-31,-3.8158,-38.5378,80.0
2021-02-04,-3.1033,-60.0164,37.0
2020-06-02,-5.8372,-35.2081,26.0
2022-02-08,-15.5593,-56.063,77.0
2024-08-22,2.8169,-60.6908,0.0
2023-08-07,-9.6797,-68.1653,71.0
2020-04-07,-10.1907,-48.3018,69.0
2023-05-07,-20.2708,-40.3058,0.0
2020-07-18,-27.6025,-48.6201,63.0
2019-01-26,-19.98,-43.9587,44.0
2020-03-31,-5.8372,-35.2081,26.0
2024-04-16,-19.98,-43.9586,44.0
2019-10-05,-3.1036,-60.0156,37.0
2020-11-05,-15.7893,-47.9258,84.0
2022-10-26,-15.7894,-47.9258,84.0
2023-07-01,-20.2708,-40.3058,0.0
2023-05-05,-30.0536,-51.1747,82.0
2022-05-29,-20.2708,-40.3058,0.0
2023-06-06,-9.5511,-35.7703,64.0
2020-04-18,-27.6025,-48.6201,63.0
2022-07-23,-7.1653,-34.8156,49.0
2019-09-28,2.8169,-60.6908,0.0
2022-09-28,-7.1653,-34.8156,49.0
2022-12-18,-3.8158,-38.5378,80.0
2020-05-29,-19.98,-43.9586,44.0
2021-01-12,-20.4472,-54.7226,50.0
2019-10-24,-10.9524,-37.0543,0.0
2023-10-22,-16.6428,-49.2203,78.0
2024-07-07,-27.6025,-48.62,63.0
2024-02-25,-27.6025,-48.62,63.0
2024-06-23,2.8169,-60.6908,0.0
2021-08-27,-19.98,-43.9586,44.0
2020-03-09,-9.9578,-68.1653,71.0
2022-12-16,-1.4112,-48.4395,27.0
2019-04-27,-10.1907,-48.3018,69.0
2019-07-16,-20.2711,-40.3061,0.0
2023-10-03,-22.9883,-43.1906,0.0
2023-06-02,-22.9883,-43.1906,0.0
2019-12-24,-1.4112,-48.4395,27.0
2022-05-10,-7.1653,-34.8156,49.0
2021-05-26,-30.0536,-51.1747,82.0
2019-12-22,-5.0348,-42.8013,62.0
2019-10-10,-20.4472,-54.7226,50.0
2021-01-14,-20.2708,-40.3058,0.0
2023-04-25,-3.1033,-60.0164,37.0
2023-06-11,-5.0347,-42.8014,62.0
2021-11-06,-16.6428,-49.2202,78.0
2020-11-24,-5.0347,-42.8014,62.0
2022-10-04,-9.6797,-68.1653,71.0
2024-05-24,-22.9883,-43.1906,0.0
2020-07-03,-30.0536,-51.1747,82.0
2023-04-30,-22.3581,-49.0289,32.0
2020-09-28,-3.1036,-60.0156,37.0
2023-07-31,-3.8158,-38.5378,80.0
2021-01-29,-25.4486,-49.2306,79.0
2021-06-07,-5.0347,-42.8014,62.0
2020-05-30,-10.1907,-48.3018,69.0
2021-02-13,-5.8372,-35.2081,26.0
2022-09-14,-10.1478,-48.3144,75.0
2020-08-03,-20.2708,-40.3058,0.0
2021-01-12,-5.8372,-35.2081,26.0
2024-05-15,-5.0347,-42.8014,62.0
2023-01-22,-16.6428,-49.2203,78.0
2020-12-24,2.8169,-60.6908,0.0
2019-02-25,-20.2711,-40.3061,0.0
2024-07-09,-9.9592,-67.869,64.0
2023-12-30,-30.0536,-51.1747,82.0
2021-08-11,-3.8158,-38.5378,80.0
2022-03-29,-15.5593,-56.063,77.0
2024-01-24,-3.8158,-38.5378,80.0
2023-12-12,-27.6025,-48.62,63.0
2020-05-08,-15.5593,-56.063,77.0
2020-01-22,-25.4487,-49.2306,79.0
2024-01-24,-15.7894,-47.9258,84.0
2019-10-18,-20.2711,-40.3061,0.0
2021-12-12,-16.6428,-49.2202,78.0
2019-09-03,-20.2711,-40.3061,0.0
2020-02-28,-30.0536,-51.1747,82.0
2023-08-02,-1.4112,-48.4395,27.0
2019-07-26,-20.4472,-54.7226,50.0
2019-10-07,-5.0348,-42.8013,62.0
2021-03-15,-20.4472,-54.7226,50.0
2021-03-04,-7.1653,-34.8156,49.0
2022-02-09,-7.1653,-34.8156,49.0
2021-02-25,-5.0347,-42.8014,62.0
2023-12-27,-27.6025,-48.62,63.0
2024-07-29,-22.3581,-49.0289,32.0
2023-06-24,-10.1478,-48.3144,75.0
2023-06-29,-19.8839,-43.9694,78.0
2023-01-21,-9.5511,-35.7703,64.0
2020-02-08,-22.3581,-49.0289,32.0
2021-10-25,-22.3581,-49.0289,32.0
2019-01-03,-8.7937,-63.8459,72.0
2019-01-05,-10.1907,-48.3018,69.0
2022-10-01,-30.0536,-51.1747,82.0
2023-11-02,-19.8839,-43.9694,78.0
2021-10-24,-20.4472,-54.7226,50.0
2020-04-03,-10.9524,-37.0543,0.0
2023-12-21,-20.4472,-54.7226,50.0
2019-08-18,-20.2711,-40.3061,0.0
2023-06-18,-9.6797,-68.1653,71.0
2022-11-27,-30.0536,-51.1747,82.0
2022-11-26,-15.7894,-47.9258,84.0
2024-02-13,0.035,-51.0889,86.0
2024-02-05,-15.6069,-56.0608,65.0
2021-02-15,-10.9525,-37.0544,0.0
2022-02-03,-7.1653,-34.8156,49.0
2021-05-27,-2.5267,-44.2136,68.0
2020-12-06,-9.5511,-35.7703,64.0
2020-01-30,-5.8372,-35.2081,26.0
2024-08-07,-3.1033,-60.0164,37.0
2022-04-04,-30.0536,-51.1747,82.0
2022-02-26,-19.98,-43.9586,44.0
2019-06-27,-22.3581,-49.0289,32.0
2019-09-18,-22.3581,-49.0289,32.0
2022-11-08,-22.3581,-49.0289,32.0
2022-11-27,-5.0347,-42.8014,62.0
2021-01-21,0.035,-51.0889,86.0
2020-08-23,0.035,-51.0888,86.0
2019-11-17,-9.5512,-35.7702,64.0
2023-12-29,-30.0536,-51.1747,82.0
2019-10-17,-22.9883,-43.1906,0.0
2022-02-08,-10.1478,-48.3144,75.0
2019-06-01,-7.1654,-34.8156,49.0
2021-07-30,-15.5593,-56.063,77.0
2022-08-25,-19.98,-43.9586,44.0
2019-10-25,-15.7893,-47.9258,84.0
2024-02-07,-22.3581,-49.0289,32.0
2023-08-17,2.8169,-60.6908,0.0
2019-04-16,-7.1654,-34.8156,49.0
2022-01-26,-16.6428,-49.2202,78.0
2023-07-10,-1.4112,-48.4395,27.0
2020-03-11,2.8169,-60.6908,0.0
2020-08-25,-19.98,-43.9586,44.0
2023-09-03,-19.8839,-43.9694,78.0
2019-07-28,-9.9578,-68.1652,71.0
2022-03-21,-19.98,-43.9586,44.0
2019-02-04,-27.6025,-48.6201,63.0
2023-09-28,-8.7936,-63.8458,72.0
2023-09-25,-27.6025,-48.62,63.0
2019-01-20,-15.5593,-56.063,77.0
2023-05-19,-3.1033,-60.0164,37.0
2020-05-25,-19.98,-43.9586,44.0
2023-03-26,-3.1033,-60.0164,37.0
2023-09-07,-10.1478,-48.3144,75.0
2019-01-31,-22.9883,-43.1906,0.0
2020-10-07,-7.1654,-34.8156,49.0
2024-05-22,-2.5267,-44.2136,68.0
2022-08-26,-19.98,-43.9586,44.0
2022-09-23,-3.1033,-60.0164,37.0
2022-09-12,-10.1478,-48.3144,75.0
2022-02-23,-3.8158,-38.5378,80.0
2022-03-31,-10.1478,-48.3144,75.0
2019-06-15,-25.4487,-49.2306,79.0
2020-12-13,-16.6428,-49.2202,78.0
2019-05-03,-22.3581,-49.0289,32.0
2020-02-10,-15.7893,-47.9258,84.0
2023-10-18,-2.5267,-44.2136,68.0
2024-03-10,-27.6025,-48.62,63.0
2020-05-18,-30.0536,-51.1747,82.0
2021-02-13,-3.1033,-60.0164,37.0
2020-02-29,-16.6428,-49.2202,78.0
2019-11-27,-19.98,-43.9587,44.0
2022-05-01,-27.6025,-48.6201,63.0
2024-08-29,-20.4472,-54.7226,50.0
2021-05-23,-10.9525,-37.0544,0.0
2023-10-12,-25.4486,-49.2306,79.0
2023-04-28,-9.6797,-68.1653,71.0
2023-11-21,-22.3581,-49.0289,32.0
2024-04-06,-2.5267,-44.2136,68.0
2024-02-20,-27.6025,-48.62,63.0
2021-05-06,0.035,-51.0889,86.0
2020-02-13,-10.9524,-37.0543,0.0
2019-08-11,-10.9524,-37.0543,0.0
2024-05-13,-19.98,-43.9586,44.0
2024-05-17,-30.0536,-51.1747,82.0
2022-08-12,-10.1478,-48.3144,75.0
2023-10-09,-27.6025,-48.62,63.0
2020-08-02,-5.0347,-42.8014,62.0
2019-03-22,-15.5593,-56.063,77.0
2023-09-29,-8.7936,-63.8458,72.0
2022-04-18,-27.6025,-48.6201,63.0
2024-04-14,-2.5267,-44.2136,68.0
2020-04-18,-3.1036,-60.0156,37.0
2024-04-09,-9.5511,-35.7703,64.0
2019-08-05,-15.7893,-47.9258,84.0
2024-05-18,-5.0347,-42.8014,62.0
2024-06-04,-22.3581,-49.0289,32.0
2019-05-28,-10.1907,-48.3018,69.0
2023-08-12,-16.6428,-49.2203,78.0
2022-03-14,-9.5511,-35.7703,64.0
2019-05-06,2.8169,-60.6908,0.0
2020-06-19,-20.2708,-40.3058,0.0
2020-11-10,-20.2708,-40.3058,0.0
2023-12-24,-22.9883,-43.1906,0.0
2020-06-02,-20.2708,-40.3058,0.0
2020-05-19,-8.0593,-34.9592,39.0
2022-02-09,-25.4486,-49.2306,79.0
2019-11-13,-16.6428,-49.2202,78.0
2020-07-25,-20.2708,-40.3058,0.0
2022-10-02,-9.6797,-68.1653,71.0
2022-10-05,2.8169,-60.6908,0.0
2024-03-13,-15.7894,-47.9258,84.0
2020-06-22,-30.0536,-51.1747,82.0
2020-03-29,-20.2708,-40.3058,0.0
2022-06-04,-3.1033,-60.0164,37.0
2024-01-30,-3.8158,-38.5378,80.0
2021-08-15,-5.8372,-35.2081,26.0
2022-06-26,-7.1653,-34.8156,49.0
2019-10-07,2.8169,-60.6908,0.0
2022-08-30,-2.5267,-44.2136,68.0
2022-07-24,-1.4112,-48.4395,27.0
2019-06-17,-8.7937,-63.8459,72.0
2022-05-07,-9.5511,-35.7703,64.0
2023-08-21,-15.5593,-56.063,77.0
2023-10-05,-15.5593,-56.063,77.0
2019-08-19,-27.6025,-48.6201,63.0
2022-04-27,-19.98,-43.9586,44.0
2021-10-20,-8.0592,-34.9592,39.0
2019-12-27,-10.9524,-37.0543,0.0
2024-01-15,0.035,-51.0889,86.0
2019-04-15,-7.1654,-34.8156,49.0
2019-12-01,-1.4112,-48.4395,27.0
2022-01-31,-30.0536,-51.1747,82.0
2022-02-15,-19.98,-43.9586,44.0
2019-04-07,-19.98,-43.9587,44.0
2019-01-28,-22.9883,-43.1906,0.0
2020-07-10,-25.4487,-49.2306,79.0
2023-02-09,-22.3581,-49.0289,32.0
2021-03-30,-9.5511,-35.7703,64.0
2019-04-23,-8.7937,-63.8459,72.0
2020-03-01,-5.8372,-35.2081,26.0
2019-08-04,-9.9578,-68.1652,71.0
2019-07-04,-20.4472,-54.7226,50.0
2019-12-28,2.8169,-60.6908,0.0
2024-03-23,-7.1653,-34.8156,49.0
2020-12-21,-30.0536,-51.1747,82.0
2020-06-28,-7.1654,-34.8156,49.0
2024-04-04,-3.8158,-38.5378,80.0
2022-07-18,-5.0347,-42.8014,62.0
2023-04-06,-3.8158,-38.5378,80.0
2019-09-28,-20.4472,-54.7226,50.0
2023-03-12,-22.9883,-43.1906,0.0
2023-07-30,-22.9883,-43.1906,0.0
2023-05-29,-3.8158,-38.5378,80.0
2019-08-29,-9.9578,-68.1652,71.0
2023-08-10,-15.5593,-56.063,77.0
2021-07-04,-9.5511,-35.7703,64.0
2022-06-27,-15.7894,-47.9258,84.0
2021-11-06,-5.8372,-35.2081,26.0
2020-09-19,-30.0536,-51.1747,82.0
2021-11-02,-10.9525,-37.0544,0.0
2023-02-01,-2.5267,-44.2136,68.0
2024-02-02,-10.9525,-37.0544,0.0
2023-01-11,-10.9525,-37.0544,0.0
2023-12-31,-3.1033,-60.0164,37.0
2020-04-24,-3.8157,-38.5378,80.0
2019-01-18,-8.7937,-63.8459,72.0
2019-10-31,-10.1907,-48.3018,69.0
2023-10-25,-3.1033,-60.0164,37.0
2021-01-19,-9.5511,-35.7703,64.0
2021-04-02,-3.8158,-38.5378,80.0
2022-02-04,-9.5511,-35.7703,64.0
2023-10-11,-9.6797,-68.1653,71.0
2020-03-01,-19.98,-43.9586,44.0
2021-12-13,-3.1033,-60.0164,37.0
2023-04-04,-20.4472,-54.7226,50.0
2019-03-08,-7.1654,-34.8156,49.0
2021-12-30,-30.0536,-51.1747,82.0
2021-06-23,-3.1033,-60.0164,37.0
2019-03-13,-10.9524,-37.0543,0.0
2020-10-01,-22.9883,-43.1906,0.0
2022-01-07,-5.0347,-42.8014,62.0
2024-06-20,-10.9525,-37.0544,0.0
2022-09-20,-27.6025,-48.6201,63.0
2024-08-18,-22.9883,-43.1906,0.0
2021-05-11,-7.1653,-34.8156,49.0
2023-04-07,-20.2708,-40.3058,0.0
2023-04-13,-1.4112,-48.4395,27.0
2023-10-13,-22.9883,-43.1906,0.0
2023-09-08,-30.0536,-51.1747,82.0
2021-03-25,-9.5511,-35.7703,64.0
2020-10-27,-10.1907,-48.3018,69.0
2021-10-07,-9.5511,-35.7703,64.0
2019-03-23,-20.2711,-40.3061,0.0
2019-08-18,-8.7937,-63.8459,72.0
2020-02-18,-8.0593,-34.9592,39.0
2023-11-17,-20.2708,-40.3058,0.0
2022-09-10,-1.4112,-48.4395,27.0
2024-05-14,-2.5267,-44.2136,68.0
2021-08-01,-10.1908,-48.3019,69.0
2020-09-05,-30.0536,-51.1747,82.0
2019-09-17,-10.9524,-37.0543,0.0
2024-05-18,-2.5267,-44.2136,68.0
2020-11-29,-3.1036,-60.0156,37.0
2021-03-07,-3.8158,-38.5378,80.0
2019-01-25,-9.5512,-35.7702,64.0
2021-06-22,-19.98,-43.9586,44.0
2023-03-30,-19.8839,-43.9694,78.0
2023-10-09,-15.5593,-56.063,77.0
2019-03-29,-2.5268,-44.2136,68.0
2023-01-08,-20.2708,-40.3058,0.0
2021-05-27,-27.6025,-48.6201,63.0
2019-07-23,-5.8372,-35.2081,26.0
2024-01-15,-30.0536,-51.1747,82.0
2020-05-05,-22.3581,-49.0289,32.0
2022-01-29,-30.0536,-51.1747,82.0
2022-11-16,-1.4112,-48.4395,27.0
2022-07-05,-5.0347,-42.8014,62.0
2023-12-22,-22.9883,-43.1906,0.0
2020-05-30,-15.7893,-47.9258,84.0
2019-09-26,-10.1907,-48.3018,69.0
2023-08-04,-22.9883,-43.1906,0.0
2021-04-29,-25.4486,-49.2306,79.0
2020-10-07,-30.0536,-51.1747,82.0
2020-01-10,-3.8157,-38.5378,80.0
